,accidents,geometry,latitude,longitude,total_injured,total_killed
2383,1.0,POINT (-73.97792 40.59647),40.59647,-73.97792,0.0,0.0
2385,3.0,POINT (-73.75417 40.59648),40.59648,-73.75417,0.0,0.0
2388,2.0,POINT (-73.77249 40.596516),40.596516,-73.77249,0.0,0.0
2392,3.0,POINT (-74.00247 40.596542),40.596542,-74.00247,0.0,0.0
2393,2.0,POINT (-73.90794 40.59657),40.59657,-73.90794,2.0,0.0
2394,1.0,POINT (-73.96107499999999 40.596592),40.596592,-73.961075,0.0,0.0
2397,8.0,POINT (-74.00230999999999 40.59662),40.59662,-74.00231,6.0,0.0
2398,1.0,POINT (-73.74531 40.596634),40.596634,-73.74531,0.0,0.0
2399,1.0,POINT (-73.75116 40.596638),40.596638,-73.75116,0.0,0.0
2400,1.0,POINT (-74.0694 40.596657),40.596657,-74.0694,0.0,0.0
2401,1.0,POINT (-73.759 40.596664),40.596664,-73.759,0.0,0.0
2402,1.0,POINT (-73.96106 40.59667),40.59667,-73.96106,0.0,0.0
2403,2.0,POINT (-73.74422 40.596687),40.596687,-73.74422,0.0,0.0
2404,1.0,POINT (-73.79855000000001 40.59671),40.59671,-73.79855,0.0,0.0
2407,1.0,POINT (-73.74715 40.596737),40.596737,-73.74715,0.0,0.0
2408,1.0,POINT (-73.78829 40.59674),40.59674,-73.78829,0.0,0.0
2414,1.0,POINT (-73.95480999999999 40.596836),40.596836,-73.95481,0.0,0.0
2415,1.0,POINT (-73.798965 40.59684),40.59684,-73.798965,0.0,0.0
2416,1.0,POINT (-73.96281399999999 40.596844),40.596844,-73.962814,2.0,0.0
2417,1.0,POINT (-73.97324999999999 40.596855),40.596855,-73.97325,0.0,0.0
2418,1.0,POINT (-73.97421999999997 40.596878),40.596878,-73.97421999999997,0.0,0.0
2419,1.0,POINT (-73.75323 40.5969),40.5969,-73.75323,0.0,0.0
2420,1.0,POINT (-74.19134 40.59691),40.59691,-74.19134,2.0,0.0
2421,1.0,POINT (-74.162254 40.596935),40.596935,-74.162254,0.0,0.0
2422,1.0,POINT (-73.96188000000002 40.59695),40.59695,-73.96188000000002,0.0,0.0
2424,1.0,POINT (-74.0027 40.596977),40.596977,-74.0027,0.0,0.0
2426,1.0,POINT (-73.94607499999999 40.597004),40.597004,-73.946075,0.0,0.0
2427,1.0,POINT (-73.74909 40.59702),40.59702,-73.74909,0.0,0.0
2431,1.0,POINT (-73.78832 40.597054),40.597054,-73.78832,0.0,0.0
2433,1.0,POINT (-73.75745400000002 40.597103),40.597103,-73.75745400000002,0.0,0.0
2434,4.0,POINT (-74.00418000000001 40.597122),40.597122,-74.00418,4.0,0.0
2435,1.0,POINT (-73.77762 40.597122),40.597122,-73.77762,0.0,0.0
2436,1.0,POINT (-73.93548 40.597137),40.597137,-73.93548,0.0,0.0
2438,1.0,POINT (-73.95194000000002 40.59715300000001),40.59715300000001,-73.95194000000002,0.0,0.0
2439,1.0,POINT (-73.96285999999998 40.59718),40.59718,-73.96285999999998,0.0,0.0
2440,2.0,POINT (-74.00402 40.59719000000001),40.59719000000001,-74.00402,2.0,0.0
2442,1.0,POINT (-73.98339 40.597225),40.597225,-73.98339,0.0,0.0
2447,1.0,POINT (-73.907455 40.597282),40.597282,-73.907455,0.0,0.0
2448,1.0,POINT (-73.97036999999997 40.597286),40.597286,-73.97036999999997,2.0,0.0
2451,1.0,POINT (-73.9654 40.597332),40.597332,-73.9654,0.0,0.0
2452,1.0,POINT (-73.98625 40.597355),40.597355,-73.98625,0.0,0.0
2454,2.0,POINT (-73.96932 40.5974),40.5974,-73.96932,0.0,0.0
2458,1.0,POINT (-73.9452 40.59743),40.59743,-73.9452,0.0,0.0
2460,1.0,POINT (-73.98343 40.59745),40.59745,-73.98343,0.0,0.0
2462,1.0,POINT (-73.96839 40.597504),40.597504,-73.96839,0.0,0.0
2463,1.0,POINT (-73.96292 40.59751),40.59751,-73.96292,0.0,0.0
2464,1.0,POINT (-73.98060600000002 40.59753),40.59753,-73.98060600000002,0.0,0.0
2465,1.0,POINT (-73.93160999999998 40.59753),40.59753,-73.93160999999998,0.0,0.0
2466,1.0,POINT (-73.96819000000001 40.59754),40.59754,-73.96819,0.0,0.0
2470,1.0,POINT (-73.97398000000003 40.59756),40.59756,-73.97398000000003,0.0,0.0
2471,1.0,POINT (-73.75426 40.597565),40.597565,-73.75426,0.0,0.0
2473,1.0,POINT (-73.97158 40.59759),40.59759,-73.97158,0.0,0.0
2475,1.0,POINT (-73.93163 40.597664),40.597664,-73.93163,0.0,0.0
2476,2.0,POINT (-73.78534000000001 40.597668),40.597668,-73.78534,0.0,0.0
2478,1.0,POINT (-73.95108 40.59769),40.59769,-73.95108,2.0,0.0
2479,1.0,POINT (-73.95902 40.597694),40.597694,-73.95902,2.0,0.0
2480,1.0,POINT (-73.961136 40.5977),40.5977,-73.961136,2.0,0.0
2482,1.0,POINT (-74.092575 40.597706),40.597706,-74.092575,0.0,0.0
2485,1.0,POINT (-74.16656 40.597725),40.597725,-74.16656,2.0,0.0
2486,1.0,POINT (-73.961136 40.59773300000001),40.59773300000001,-73.961136,0.0,0.0
2493,1.0,POINT (-73.78255 40.597824),40.597824,-73.78255,0.0,0.0
2494,1.0,POINT (-73.78254 40.597824),40.597824,-73.78254,0.0,0.0
2495,1.0,POINT (-74.06477 40.597828),40.597828,-74.06477,2.0,0.0
2498,1.0,POINT (-74.06704000000001 40.597866),40.597866,-74.06704,2.0,0.0
2499,1.0,POINT (-73.93361999999998 40.59787),40.59787,-73.93361999999998,2.0,0.0
2501,1.0,POINT (-73.74712 40.597885),40.597885,-73.74712,0.0,0.0
2502,1.0,POINT (-73.98846400000002 40.59789),40.59789,-73.98846400000002,0.0,0.0
2504,1.0,POINT (-73.961174 40.597916),40.597916,-73.961174,0.0,0.0
2507,1.0,POINT (-73.94143000000003 40.597942),40.597942,-73.94143000000003,0.0,0.0
2509,1.0,POINT (-74.00568 40.59799),40.59799,-74.00568,2.0,0.0
2510,1.0,POINT (-73.76250999999998 40.59799),40.59799,-73.76250999999998,0.0,0.0
2513,1.0,POINT (-73.96389000000001 40.59800300000001),40.59800300000001,-73.96389,2.0,0.0
2514,1.0,POINT (-73.96381 40.59801),40.59801,-73.96381,0.0,0.0
2515,1.0,POINT (-74.00551999999998 40.59803400000001),40.59803400000001,-74.00551999999998,0.0,0.0
2516,1.0,POINT (-73.97976 40.59803400000001),40.59803400000001,-73.97976,0.0,0.0
2517,1.0,POINT (-73.758804 40.59803400000001),40.59803400000001,-73.758804,0.0,0.0
2521,1.0,POINT (-73.976776 40.598053),40.598053,-73.976776,0.0,0.0
2522,1.0,POINT (-73.95817 40.59807),40.59807,-73.95817,2.0,0.0
2524,1.0,POINT (-73.95817599999999 40.5981),40.5981,-73.958176,0.0,0.0
2526,1.0,POINT (-73.96279 40.598118),40.598118,-73.96279,0.0,0.0
2528,1.0,POINT (-73.951195 40.598156),40.598156,-73.951195,2.0,0.0
2532,1.0,POINT (-73.73831 40.598206),40.598206,-73.73831,0.0,0.0
2533,1.0,POINT (-74.18046600000002 40.598213),40.598213,-74.18046600000002,2.0,0.0
2534,1.0,POINT (-74.13519000000002 40.598248),40.598248,-74.13519000000002,0.0,0.0
2535,1.0,POINT (-73.79473 40.59826),40.59826,-73.79473,2.0,0.0
2536,1.0,POINT (-73.99762 40.598267),40.598267,-73.99762,0.0,0.0
2537,1.0,POINT (-73.93369 40.598267),40.598267,-73.93369,2.0,0.0
2539,2.0,POINT (-74.19076 40.5983),40.5983,-74.19076,0.0,0.0
2541,1.0,POINT (-73.74826999999998 40.59831),40.59831,-73.74826999999998,0.0,0.0
2543,1.0,POINT (-73.94134 40.598312),40.598312,-73.94134,0.0,0.0
2545,1.0,POINT (-73.96094000000002 40.59833),40.59833,-73.96094000000002,0.0,0.0
2546,1.0,POINT (-74.005325 40.598335),40.598335,-74.005325,0.0,0.0
2547,1.0,POINT (-73.95122499999999 40.59834),40.59834,-73.951225,0.0,0.0
2551,5.0,POINT (-73.90629 40.598392),40.598392,-73.90629,0.0,0.0
2554,1.0,POINT (-73.766594 40.598427),40.598427,-73.766594,2.0,0.0
2556,1.0,POINT (-73.95981 40.59847),40.59847,-73.95981,0.0,0.0
2560,1.0,POINT (-73.766464 40.598515),40.598515,-73.766464,0.0,0.0
2561,1.0,POINT (-74.00038000000001 40.598522),40.598522,-74.00038,0.0,0.0
2566,2.0,POINT (-73.75277 40.59856),40.59856,-73.75277,0.0,0.0
2567,1.0,POINT (-73.95886999999998 40.598568),40.598568,-73.95886999999998,2.0,0.0
2569,1.0,POINT (-73.95344 40.598587),40.598587,-73.95344,2.0,0.0
2570,1.0,POINT (-74.08139 40.59861),40.59861,-74.08139,0.0,0.0
2573,1.0,POINT (-74.129395 40.59862),40.59862,-74.129395,0.0,0.0
2574,1.0,POINT (-73.98836999999997 40.598637),40.598637,-73.98836999999997,0.0,0.0
2576,1.0,POINT (-73.99297 40.59865),40.59865,-73.99297,0.0,0.0
2577,1.0,POINT (-73.95811500000001 40.59865),40.59865,-73.958115,0.0,0.0
2578,1.0,POINT (-74.00591999999997 40.598694),40.598694,-74.00591999999997,0.0,0.0
2579,1.0,POINT (-73.95126999999999 40.5987),40.5987,-73.95127,0.0,0.0
2580,1.0,POINT (-73.7576 40.598717),40.598717,-73.7576,0.0,0.0
2582,1.0,POINT (-73.95711999999997 40.598747),40.598747,-73.95711999999997,0.0,0.0
2587,1.0,POINT (-73.95347599999999 40.59877),40.59877,-73.953476,0.0,0.0
2588,1.0,POINT (-73.95130999999998 40.59877),40.59877,-73.95130999999998,0.0,0.0
2589,1.0,POINT (-73.95026 40.598778),40.598778,-73.95026,0.0,0.0
2590,1.0,POINT (-74.06411999999997 40.598812),40.598812,-74.06411999999997,0.0,0.0
